"Direction","InterfaceName","DataType","Group","RefBlock","InternalSymbol","Description","Note","ItemCount"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_HVBusVolt_Curr_MsgEnable.BMS_HVBusVolt_Curr_MsgDisable","Bool","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_HVBusVolt_Curr_MsgEnable/BMS_HVBusVolt_Curr_MsgDisable","Veh_1_B.VCar_Outport_dgb","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_OBCCtrl.BMS_charge_enable_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_OBCCtrl/BMS_charge_enable_ToBus","Veh_1_B.VCar_Outport_na","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_OBCCtrl.BMS_charge_remaintime_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_OBCCtrl/BMS_charge_remaintime_ToBus","Veh_1_B.VCar_Outport_d5d","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_OBCCtrl.BMS_charger_arrow_chargcurrent_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_OBCCtrl/BMS_charger_arrow_chargcurrent_ToBus","Veh_1_B.VCar_Outport_dqb","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_OBCCtrl.BMS_charger_arrow_chargvoltag_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_OBCCtrl/BMS_charger_arrow_chargvoltag_ToBus","Veh_1_B.VCar_Outport_jcm","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_OBCCtrl.BMS_charger_requier_chargcurrent_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_OBCCtrl/BMS_charger_requier_chargcurrent_ToBus","Veh_1_B.VCar_Outport_puj","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_OBCCtrl.BMS_charger_requier_chargvoltag_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_OBCCtrl/BMS_charger_requier_chargvoltag_ToBus","Veh_1_B.VCar_Outport_pb","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_OBCCtrl.BMS_OBCCtrl_Counter_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_OBCCtrl/BMS_OBCCtrl_Counter_ToBus","Veh_1_B.VCar_Outport_ch","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_OBCCtrl_MsgEnable.BMS_OBCCtrl_MsgDisable","Bool","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_OBCCtrl_MsgEnable/BMS_OBCCtrl_MsgDisable","Veh_1_B.VCar_Outport_iy","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_Pack_status.BMS_charge_or_discharge_status_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_Pack_status/BMS_charge_or_discharge_status_ToBus","Veh_1_B.VCar_Outport_jud","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_Pack_status.BMS_cold_or_heat_status_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_Pack_status/BMS_cold_or_heat_status_ToBus","Veh_1_B.VCar_Outport_bhb","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_Pack_status.Bms_num_PLUG_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_Pack_status/Bms_num_PLUG_ToBus","Veh_1_B.VCar_Outport_btf","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_Pack_status.BMS_Pack_status_Counter_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_Pack_status/BMS_Pack_status_Counter_ToBus","Veh_1_B.VCar_Outport_ks","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_Pack_status.BMS_status_blacce_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_Pack_status/BMS_status_blacce_ToBus","Veh_1_B.VCar_Outport_cjb","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_Pack_status.BMS_status_chargerelay_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_Pack_status/BMS_status_chargerelay_ToBus","Veh_1_B.VCar_Outport_d2","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_Pack_status_MsgEnable.BMS_Pack_status_MsgDisable","Bool","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_Pack_status_MsgEnable/BMS_Pack_status_MsgDisable","Veh_1_B.VCar_Outport_ar","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_PwrLimit_Chg.BMS_Max_continuous_charge_power_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_PwrLimit_Chg/BMS_Max_continuous_charge_power_ToBus","Veh_1_B.VCar_Outport_ls","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_PwrLimit_Chg.BMS_Max_Instantaneous_Peak_charge_power_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_PwrLimit_Chg/BMS_Max_Instantaneous_Peak_charge_power_ToBus","Veh_1_B.VCar_Outport_mef","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_PwrLimit_Chg.BMS_PwrLimit_Chg_Counter_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_PwrLimit_Chg/BMS_PwrLimit_Chg_Counter_ToBus","Veh_1_B.VCar_Outport_gz","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_PwrLimit_Chg_MsgEnable.BMS_PwrLimit_Chg_MsgDisable","Bool","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_PwrLimit_Chg_MsgEnable/BMS_PwrLimit_Chg_MsgDisable","Veh_1_B.VCar_Outport_fyu","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_PwrLimit_DisChg.BMS_10sMaxDischgPwr_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_PwrLimit_DisChg/BMS_10sMaxDischgPwr_ToBus","Veh_1_B.VCar_Outport_d1u","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_PwrLimit_DisChg.BMS_30sMaxDischgPwr_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_PwrLimit_DisChg/BMS_30sMaxDischgPwr_ToBus","Veh_1_B.VCar_Outport_bq","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_PwrLimit_DisChg.BMS_MaxContDischgPwr_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_PwrLimit_DisChg/BMS_MaxContDischgPwr_ToBus","Veh_1_B.VCar_Outport_ceh","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_PwrLimit_DisChg.BMS_PwrLimit_DisChg_Counter_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_PwrLimit_DisChg/BMS_PwrLimit_DisChg_Counter_ToBus","Veh_1_B.VCar_Outport_kt","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_PwrLimit_DisChg_MsgEnable.BMS_PwrLimit_DisChg_MsgDisable","Bool","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_PwrLimit_DisChg_MsgEnable/BMS_PwrLimit_DisChg_MsgDisable","Veh_1_B.VCar_Outport_f4t","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_Temp.BMS_BattTempAvg_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_Temp/BMS_BattTempAvg_ToBus","Veh_1_B.VCar_Outport_heq","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_Temp.BMS_Cell_total_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_Temp/BMS_Cell_total_ToBus","Veh_1_B.VCar_Outport_lq","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_Temp.BMS_CellTempMax_Num_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_Temp/BMS_CellTempMax_Num_ToBus","Veh_1_B.VCar_Outport_pf","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_Temp.BMS_CellTempMax_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_Temp/BMS_CellTempMax_ToBus","Veh_1_B.VCar_Outport_izn","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_Temp.BMS_CellTempMin_Num_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_Temp/BMS_CellTempMin_Num_ToBus","Veh_1_B.VCar_Outport_i3v","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_Temp.BMS_CellTempMin_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_Temp/BMS_CellTempMin_ToBus","Veh_1_B.VCar_Outport_lma","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_Temp.BMS_Temp_Counter_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_Temp/BMS_Temp_Counter_ToBus","Veh_1_B.VCar_Outport_hs","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_Temp.BMS_Temp_sensor_total_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_Temp/BMS_Temp_sensor_total_ToBus","Veh_1_B.VCar_Outport_igj","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_Temp_MsgEnable.BMS_Temp_MsgDisable","Bool","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_Temp_MsgEnable/BMS_Temp_MsgDisable","Veh_1_B.VCar_Outport_die","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_TempSensorMsg1.BMS_Sensor_temp_1_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_TempSensorMsg1/BMS_Sensor_temp_1_ToBus","Veh_1_B.VCar_Outport_kh","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_TempSensorMsg1.BMS_Sensor_temp_2_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_TempSensorMsg1/BMS_Sensor_temp_2_ToBus","Veh_1_B.VCar_Outport_ap","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_TempSensorMsg1.BMS_Sensor_temp_3_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_TempSensorMsg1/BMS_Sensor_temp_3_ToBus","Veh_1_B.VCar_Outport_is","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_TempSensorMsg1.BMS_Sensor_temp_4_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_TempSensorMsg1/BMS_Sensor_temp_4_ToBus","Veh_1_B.VCar_Outport_h1","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_TempSensorMsg1.BMS_Sensor_temp_5_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_TempSensorMsg1/BMS_Sensor_temp_5_ToBus","Veh_1_B.VCar_Outport_lf","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_TempSensorMsg1.BMS_Sensor_temp_6_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_TempSensorMsg1/BMS_Sensor_temp_6_ToBus","Veh_1_B.VCar_Outport_ata","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_TempSensorMsg1.BMS_Sensor_temp_7_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_TempSensorMsg1/BMS_Sensor_temp_7_ToBus","Veh_1_B.VCar_Outport_b3","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_TempSensorMsg1.BMS_TempSensorMsg1_Counter_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_TempSensorMsg1/BMS_TempSensorMsg1_Counter_ToBus","Veh_1_B.VCar_Outport_pn","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_TempSensorMsg1_MsgEnable.BMS_TempSensorMsg1_MsgDisable","Bool","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_TempSensorMsg1_MsgEnable/BMS_TempSensorMsg1_MsgDisable","Veh_1_B.VCar_Outport_b23","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_TempSensorMsg2.BMS_Sensor_temp_10_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_TempSensorMsg2/BMS_Sensor_temp_10_ToBus","Veh_1_B.VCar_Outport_fy","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_TempSensorMsg2.BMS_Sensor_temp_11_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_TempSensorMsg2/BMS_Sensor_temp_11_ToBus","Veh_1_B.VCar_Outport_bk2","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_TempSensorMsg2.BMS_Sensor_temp_12_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_TempSensorMsg2/BMS_Sensor_temp_12_ToBus","Veh_1_B.VCar_Outport_aa","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_TempSensorMsg2.BMS_Sensor_temp_13_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_TempSensorMsg2/BMS_Sensor_temp_13_ToBus","Veh_1_B.VCar_Outport_fm","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_TempSensorMsg2.BMS_Sensor_temp_14_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_TempSensorMsg2/BMS_Sensor_temp_14_ToBus","Veh_1_B.VCar_Outport_cyp","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_TempSensorMsg2.BMS_Sensor_temp_8_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_TempSensorMsg2/BMS_Sensor_temp_8_ToBus","Veh_1_B.VCar_Outport_lmz","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_TempSensorMsg2.BMS_Sensor_temp_9_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_TempSensorMsg2/BMS_Sensor_temp_9_ToBus","Veh_1_B.VCar_Outport_o5m","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_TempSensorMsg2.BMS_TempSensorMsg2_Counter_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_TempSensorMsg2/BMS_TempSensorMsg2_Counter_ToBus","Veh_1_B.VCar_Outport_cf","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_TempSensorMsg2_MsgEnable.BMS_TempSensorMsg2_MsgDisable","Bool","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_TempSensorMsg2_MsgEnable/BMS_TempSensorMsg2_MsgDisable","Veh_1_B.VCar_Outport_j11","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_WarningMsg.BMS_Battery_NOT_matching_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_WarningMsg/BMS_Battery_NOT_matching_ToBus","Veh_1_B.VCar_Outport_npg","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_WarningMsg.BMS_SOC_Break_1_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_WarningMsg/BMS_SOC_Break_1_ToBus","Veh_1_B.VCar_Outport_dg4","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_WarningMsg.BMS_SOC_too_High_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_WarningMsg/BMS_SOC_too_High_ToBus","Veh_1_B.VCar_Outport_iiw","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_WarningMsg.BMS_War_cellOverVoltage_3_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_WarningMsg/BMS_War_cellOverVoltage_3_ToBus","Veh_1_B.VCar_Outport_ju5","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_WarningMsg.BMS_War_cellOverVoltage_4_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_WarningMsg/BMS_War_cellOverVoltage_4_ToBus","Veh_1_B.VCar_Outport_f4","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_WarningMsg.BMS_War_cellUnderVoltage_2_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_WarningMsg/BMS_War_cellUnderVoltage_2_ToBus","Veh_1_B.VCar_Outport_md","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_WarningMsg.BMS_War_cellUnderVoltage_3_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_WarningMsg/BMS_War_cellUnderVoltage_3_ToBus","Veh_1_B.VCar_Outport_gz0","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_WarningMsg.BMS_War_cellUnderVoltage_4_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_WarningMsg/BMS_War_cellUnderVoltage_4_ToBus","Veh_1_B.VCar_Outport_p1n","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_WarningMsg.BMS_War_cellUnderVoltage_chg_4_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_WarningMsg/BMS_War_cellUnderVoltage_chg_4_ToBus","Veh_1_B.VCar_Outport_aoq","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_WarningMsg.BMS_War_chg_Overcurrent_3_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_WarningMsg/BMS_War_chg_Overcurrent_3_ToBus","Veh_1_B.VCar_Outport_kf","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_WarningMsg.BMS_War_chg_Overcurrent_4_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_WarningMsg/BMS_War_chg_Overcurrent_4_ToBus","Veh_1_B.VCar_Outport_lfc","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_WarningMsg.BMS_War_crash_level_4_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_WarningMsg/BMS_War_crash_level_4_ToBus","Veh_1_B.VCar_Outport_khv","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_WarningMsg.BMS_War_dischg_Overcurrent_2_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_WarningMsg/BMS_War_dischg_Overcurrent_2_ToBus","Veh_1_B.VCar_Outport_im","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_WarningMsg.BMS_War_dischg_Overcurrent_3_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_WarningMsg/BMS_War_dischg_Overcurrent_3_ToBus","Veh_1_B.VCar_Outport_bf2","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_WarningMsg.BMS_War_heating_fault_4_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_WarningMsg/BMS_War_heating_fault_4_ToBus","Veh_1_B.VCar_Outport_mht","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
"Output","Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_WarningMsg.BMS_War_heating_film_HingTemp_4_ToBus","Double","Power CAN output","Veh_1/ToVCU/powerCAN_out/SoftBMSDataToBus/BMS_WarningMsg/BMS_War_heating_film_HingTemp_4_ToBus","Veh_1_B.VCar_Outport_l1","","Power-domain CAN output; observe motor, battery, and power-control frames.","1"
